,agree_percent,member1_id,member2_id,fullname_1,twitter_account_1,party_x,fullname_2,twitter_account_2,party_y,same_gender,same_age,same_state,neighborState,distance
219,88.24,I000056,S000051,Darrell Issa,DarrellIssa,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,37.21505616086585
220,97.62,I000056,S001176,Darrell Issa,DarrellIssa,R,Steve Scalise,SteveScalise,R,1,0,0,0,27.52910427577277
221,95.31,I000056,S001183,Darrell Issa,DarrellIssa,R,David Schweikert,RepDavid,R,1,1,0,1,5.509251112145736
222,94.14,I000056,S001189,Darrell Issa,DarrellIssa,R,Austin Scott,AustinScottGA08,R,1,0,0,0,33.96975596792136
223,93.92,I000056,S000244,Darrell Issa,DarrellIssa,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,30.500074061638824
224,96.43,I000056,S000250,Darrell Issa,DarrellIssa,R,Pete Sessions,PeteSessions,R,1,1,0,0,20.73995920158734
225,94.47,I000056,S000364,Darrell Issa,DarrellIssa,R,John Shimkus,RepShimkus,R,1,1,0,0,29.48840709309454
226,94.69,I000056,S001154,Darrell Issa,DarrellIssa,R,Bill Shuster,RepBillShuster,R,1,1,0,0,39.31253795900326
227,94.61,I000056,S001148,Darrell Issa,DarrellIssa,R,Mike Simpson,CongMikeSimpson,R,1,1,0,0,10.9219168229139
228,87.94,I000056,S000522,Darrell Issa,DarrellIssa,R,Christopher Smith,RepChrisSmith,R,1,1,0,0,43.610294782723855
229,93.48,I000056,S001195,Darrell Issa,DarrellIssa,R,Jason Smith,RepJasonSmith,R,1,0,0,0,26.74091674112062
230,95.77,I000056,S000583,Darrell Issa,DarrellIssa,R,Lamar Smith,LamarSmithTX21,R,1,1,0,0,18.721344970886214
231,95.29,I000056,S001172,Darrell Issa,DarrellIssa,R,Adrian Smith,RepAdrianSmith,R,1,0,0,0,19.029505460804508
232,95.62,I000056,S001199,Darrell Issa,DarrellIssa,R,Lloyd Smucker,RepSmucker,R,1,0,0,0,41.72571187917621
233,92.22,I000056,S001196,Darrell Issa,DarrellIssa,R,Elise Stefanik,RepStefanik,R,0,0,0,0,44.16751824755437
234,95.58,I000056,S001192,Darrell Issa,DarrellIssa,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,7.273485714414048
235,91.57,I000056,S001187,Darrell Issa,DarrellIssa,R,Steve Stivers,RepSteveStivers,R,1,0,0,0,35.196984676211024
236,94.94,I000056,T000477,Darrell Issa,DarrellIssa,R,Scott Taylor,RepScottTaylor,R,1,0,0,0,41.66664695940357
237,93.22,I000056,T000478,Darrell Issa,DarrellIssa,R,Claudia Tenney,RepTenney,R,0,1,0,0,42.81141963266058
238,93.45,I000056,T000467,Darrell Issa,DarrellIssa,R,Glenn Thompson,CongressmanGT,R,1,1,0,0,39.64314659101592
239,96.55,I000056,T000238,Darrell Issa,DarrellIssa,R,William Thornberry,MacTXPress,R,1,1,0,0,16.83994602495368
240,92.49,I000056,T000470,Darrell Issa,DarrellIssa,R,Scott Tipton,RepTipton,R,1,1,0,0,11.528137472737805
241,95.93,I000056,T000475,Darrell Issa,DarrellIssa,R,Dave Trott,repdavetrott,R,1,1,0,0,35.160881323317064
242,91.85,I000056,T000463,Darrell Issa,DarrellIssa,R,Michael Turner,RepMikeTurner,R,1,1,0,0,34.03552647144771
243,91.35,I000056,U000031,Darrell Issa,DarrellIssa,R,Fred Upton,RepFredUpton,R,1,1,0,0,32.71427637246645
244,93.01,I000056,V000129,Darrell Issa,DarrellIssa,R,David Valadao,RepDavidValadao,R,1,0,1,0,3.7032930974100298
245,95.69,I000056,W000812,Darrell Issa,DarrellIssa,R,Ann Wagner,RepAnnWagner,R,0,1,0,0,27.370108102853546
246,93.71,I000056,W000798,Darrell Issa,DarrellIssa,R,Tim Walberg,RepWalberg,R,1,1,0,0,34.204662447759105
247,94.26,I000056,W000791,Darrell Issa,DarrellIssa,R,Greg Walden,RepGregWalden,R,1,1,0,1,10.763237569661355
248,94.84,I000056,W000819,Darrell Issa,DarrellIssa,R,Mark Walker,RepMarkWalker,R,1,0,0,0,38.009276246936494
249,95.85,I000056,W000813,Darrell Issa,DarrellIssa,R,Jackie Walorski,RepWalorski,R,0,0,0,0,32.14838639848708
250,95.89,I000056,W000820,Darrell Issa,DarrellIssa,R,Mimi Walters,RepMimiWalters,R,0,1,1,0,0.4819014001013489
251,92.7,I000056,W000814,Darrell Issa,DarrellIssa,R,Randy Weber,TXRandy14,R,1,1,0,0,22.80907388783678
252,94.69,I000056,W000806,Darrell Issa,DarrellIssa,R,Daniel Webster,RepWebster,R,1,1,0,0,35.501737831726686
253,94.86,I000056,W000815,Darrell Issa,DarrellIssa,R,Brad Wenstrup,RepBradWenstrup,R,1,1,0,0,34.30053414305831
254,94.63,I000056,W000821,Darrell Issa,DarrellIssa,R,Bruce Westerman,RepWesterman,R,1,0,0,0,24.19307631501973
255,95.28,I000056,W000816,Darrell Issa,DarrellIssa,R,Roger Williams,RepRWilliams,R,1,1,0,0,19.657787315019974
256,95.65,I000056,W000795,Darrell Issa,DarrellIssa,R,Joe Wilson,RepJoeWilson,R,1,1,0,0,36.01526052183168
257,94.23,I000056,W000804,Darrell Issa,DarrellIssa,R,Robert Wittman,RobWittman,R,1,1,0,0,40.5989029955996
258,96.12,I000056,W000809,Darrell Issa,DarrellIssa,R,Steve Womack,Rep_SteveWomack,R,1,1,0,0,23.94083201380211
259,93.53,I000056,W000810,Darrell Issa,DarrellIssa,R,Rob Woodall,RepRobWoodall,R,1,0,0,0,33.313188790728326
260,93.2,I000056,Y000063,Darrell Issa,DarrellIssa,R,Kevin Yoder,RepKevinYoder,R,1,0,0,0,23.27376423379659
261,93.17,I000056,Y000065,Darrell Issa,DarrellIssa,R,Ted Yoho,RepTedYoho,R,1,1,0,0,35.52189907380442
262,94.41,I000056,Y000066,Darrell Issa,DarrellIssa,R,David Young,RepDavidYoung,R,1,0,0,0,24.07968308549407
263,91.02,I000056,Y000033,Darrell Issa,DarrellIssa,R,Don Young,RepDonYoung,R,1,0,0,0,46.56415026860475
264,93.56,I000056,Z000017,Darrell Issa,DarrellIssa,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,45.35119949050554
265,96.13,J000297,J000290,Evan Jenkins,RepEvanJenkins,R,Lynn Jenkins,RepLynnJenkins,R,0,1,0,0,14.245964273549287
266,91.81,J000297,J000299,Evan Jenkins,RepEvanJenkins,R,Mike Johnson,RepMikeJohnson,R,1,0,0,0,13.489086743296886
267,97.16,J000297,J000292,Evan Jenkins,RepEvanJenkins,R,Bill Johnson,RepBillJohnson,R,1,1,0,1,1.8147859248807583
268,90.92,J000297,J000174,Evan Jenkins,RepEvanJenkins,R,Sam Johnson,SamsPressShop,R,1,0,0,0,16.15810032566977
269,61.38,J000297,J000255,Evan Jenkins,RepEvanJenkins,R,Walter Jones,RepWalterJones,R,1,0,0,0,5.079528117837957
270,92.45,J000297,J000289,Evan Jenkins,RepEvanJenkins,R,Jim Jordan,Jim_Jordan,R,1,1,0,1,3.54939268403144
271,94.89,J000297,J000295,Evan Jenkins,RepEvanJenkins,R,Dave Joyce,RepDaveJoyce,R,1,1,0,1,3.5640870879700643
272,91.64,J000297,K000386,Evan Jenkins,RepEvanJenkins,R,John Katko,RepJohnKatko,R,1,1,0,0,6.886088138091638
273,92.01,J000297,K000388,Evan Jenkins,RepEvanJenkins,R,Trent Kelly,reptrentkelly,R,1,1,0,0,8.683431436822401
274,93.28,J000297,K000376,Evan Jenkins,RepEvanJenkins,R,Mike Kelly,MikeKellyPA,R,1,0,0,1,3.475836326922713
275,89.94,J000297,K000210,Evan Jenkins,RepEvanJenkins,R,Peter King,RepPeteKing,R,1,0,0,0,8.366967242724625
276,90.9,J000297,K000362,Evan Jenkins,RepEvanJenkins,R,Steve King,SteveKingIA,R,1,0,0,0,14.21877546658301
277,96.47,J000297,K000378,Evan Jenkins,RepEvanJenkins,R,Adam Kinzinger,RepKinzinger,R,1,0,0,0,8.328220391993293
278,95.63,J000297,K000387,Evan Jenkins,RepEvanJenkins,R,Steve Knight,SteveKnight25,R,1,1,0,0,37.24230646323837
279,91.6,J000297,K000392,Evan Jenkins,RepEvanJenkins,R,David Kustoff,repdavidkustoff,R,1,1,0,0,8.185351098153287
280,88.65,J000297,L000573,Evan Jenkins,RepEvanJenkins,R,Raúl Labrador,Raul_Labrador,R,1,1,0,0,35.60593866471369
281,96.12,J000297,L000585,Evan Jenkins,RepEvanJenkins,R,Darin LaHood,RepLaHood,R,1,1,0,0,9.155251234492816
282,91.97,J000297,L000578,Evan Jenkins,RepEvanJenkins,R,Doug LaMalfa,RepLaMalfa,R,1,1,0,0,40.404719919278854
283,91.5,J000297,L000564,Evan Jenkins,RepEvanJenkins,R,Doug Lamborn,RepDLamborn,R,1,1,0,0,24.154794234753517
284,91.32,J000297,L000567,Evan Jenkins,RepEvanJenkins,R,Leonard Lance,RepLanceNJ7,R,1,1,0,0,6.928508763854016
285,93.33,J000297,L000566,Evan Jenkins,RepEvanJenkins,R,Robert Latta,BobLatta,R,1,1,0,1,4.252103735700989
287,90.98,J000297,L000587,Evan Jenkins,RepEvanJenkins,R,Jason Lewis,RepJasonLewis,R,1,1,0,0,13.338344864732592
288,89.14,J000297,L000554,Evan Jenkins,RepEvanJenkins,R,Frank LoBiondo,RepLoBiondo,R,1,0,0,0,6.485975791545836
289,91.84,J000297,L000576,Evan Jenkins,RepEvanJenkins,R,Billy Long,USRepLong,R,1,1,0,0,12.540233291663787
290,92.43,J000297,L000583,Evan Jenkins,RepEvanJenkins,R,Barry Loudermilk,RepLoudermilk,R,1,1,0,0,5.1374197983520515
291,93.04,J000297,L000584,Evan Jenkins,RepEvanJenkins,R,Mia Love,repmialove,R,0,0,0,0,30.710500221232127
292,92.33,J000297,L000491,Evan Jenkins,RepEvanJenkins,R,Frank Lucas,RepFrankLucas,R,1,1,0,0,17.740349625153122
293,93.85,J000297,L000569,Evan Jenkins,RepEvanJenkins,R,Blaine Luetkemeyer,RepBlainePress,R,1,1,0,0,10.37375317384376
294,94.55,J000297,M001193,Evan Jenkins,RepEvanJenkins,R,Tom MacArthur,RepTomMacArthur,R,1,1,0,0,6.93492777031188
295,93.97,J000297,M001158,Evan Jenkins,RepEvanJenkins,R,Kenny Marchant,RepKenMarchant,R,1,0,0,0,16.60763917964771
296,93.25,J000297,M001179,Evan Jenkins,RepEvanJenkins,R,Tom Marino,RepTomMarino,R,1,1,0,1,5.772809118986366
298,75.38,J000297,M001184,Evan Jenkins,RepEvanJenkins,R,Thomas Massie,RepThomasMassie,R,1,0,0,1,3.2806075984858056
299,93.77,J000297,M001199,Evan Jenkins,RepEvanJenkins,R,Brian Mast,repbrianmast,R,1,0,0,0,10.889970372117636
300,92.08,J000297,M001165,Evan Jenkins,RepEvanJenkins,R,Kevin McCarthy,GOPLeader,R,1,1,0,0,37.414944986524226
301,93.29,J000297,M001157,Evan Jenkins,RepEvanJenkins,R,Michael McCaul,RepMcCaul,R,1,1,0,0,17.363194507189515
302,89.13,J000297,M001177,Evan Jenkins,RepEvanJenkins,R,Tom McClintock,RepMcClintock,R,1,1,0,0,38.7390769908362
303,92.47,J000297,M001156,Evan Jenkins,RepEvanJenkins,R,Patrick McHenry,PatrickMcHenry,R,1,0,0,0,2.5951431610208986
304,97.43,J000297,M001180,Evan Jenkins,RepEvanJenkins,R,David McKinley,RepMcKinley,R,1,0,1,0,1.6693591611489846
305,92.61,J000297,M001159,Evan Jenkins,RepEvanJenkins,R,Cathy McMorris Rodgers,CathyMcMorris,R,0,1,0,0,37.91562756016297
306,95.23,J000297,M001197,Evan Jenkins,RepEvanJenkins,R,Martha McSally,RepMcSally,R,0,1,0,0,29.39251915489316
307,90.79,J000297,M001187,Evan Jenkins,RepEvanJenkins,R,Mark Meadows,RepMarkMeadows,R,1,1,0,0,2.9508705800982784
308,91.68,J000297,M001189,Evan Jenkins,RepEvanJenkins,R,Luke Messer,RepLukeMesser,R,1,1,0,0,4.422778509363104
309,93.98,J000297,M001201,Evan Jenkins,RepEvanJenkins,R,Paul Mitchell,RepPaulMitchell,R,1,1,0,0,5.620490314871762
310,93.33,J000297,M001194,Evan Jenkins,RepEvanJenkins,R,John Moolenaar,RepMoolenaar,R,1,1,0,0,6.751471613691522
311,90.57,J000297,M001195,Evan Jenkins,RepEvanJenkins,R,Alex Mooney,RepAlexMooney,R,1,0,1,0,1.318188545984068
312,92.42,J000297,M001190,Evan Jenkins,RepEvanJenkins,R,Markwayne Mullin,RepMullin,R,1,0,0,0,14.534382080669761
313,93.21,J000297,N000189,Evan Jenkins,RepEvanJenkins,R,Dan Newhouse,RepNewhouse,R,1,1,0,0,39.615251063036865
314,93.68,J000297,N000184,Evan Jenkins,RepEvanJenkins,R,Kristi Noem,RepKristiNoem,R,0,0,0,0,20.09348921074259
315,88.7,J000297,N000190,Evan Jenkins,RepEvanJenkins,R,Ralph Norman,RepRalphNorman,R,1,1,0,0,3.4601343467830503
316,92.62,J000297,N000181,Evan Jenkins,RepEvanJenkins,R,Devin Nunes,Rep_DevinNunes,R,1,0,0,0,38.221521656348465
317,92.83,J000297,O000168,Evan Jenkins,RepEvanJenkins,R,Pete Olson,RepPeteOlson,R,1,1,0,0,16.783445806027345
318,93.77,J000297,P000601,Evan Jenkins,RepEvanJenkins,R,Steven Palazzo,CongPalazzo,R,1,1,0,0,10.51145425407485
319,93.1,J000297,P000609,Evan Jenkins,RepEvanJenkins,R,Gary Palmer,USRepGaryPalmer,R,1,1,0,0,7.26625974143115
320,95.09,J000297,P000594,Evan Jenkins,RepEvanJenkins,R,Erik Paulsen,RepErikPaulsen,R,1,1,0,0,14.181300353812986
321,95.07,J000297,P000588,Evan Jenkins,RepEvanJenkins,R,Steve Pearce,RepStevePearce,R,1,0,0,0,25.520056691464433
322,91.89,J000297,P000605,Evan Jenkins,RepEvanJenkins,R,Scott Perry,RepScottPerry,R,1,1,0,1,4.702319456826394
323,95.68,J000297,P000606,Evan Jenkins,RepEvanJenkins,R,Robert Pittenger,RepPittenger,R,1,0,0,0,3.552844373390553
324,93.77,J000297,P000592,Evan Jenkins,RepEvanJenkins,R,Ted Poe,JudgeTedPoe,R,1,0,0,0,16.26110882865555
325,94.81,J000297,P000611,Evan Jenkins,RepEvanJenkins,R,Bruce Poliquin,RepPoliquin,R,1,1,0,0,14.24599440025728
326,91.63,J000297,P000599,Evan Jenkins,RepEvanJenkins,R,Bill Posey,CongBillPosey,R,1,0,0,0,9.845985773297599
328,94.07,J000297,R000601,Evan Jenkins,RepEvanJenkins,R,John Ratcliffe,RepRatcliffe,R,1,1,0,0,14.958849204392333
329,95.12,J000297,R000585,Evan Jenkins,RepEvanJenkins,R,Tom Reed,RepTomReed,R,1,0,0,0,5.540235919538847
330,91.55,J000297,R000578,Evan Jenkins,RepEvanJenkins,R,Dave Reichert,DaveReichert,R,1,0,0,0,40.90702504168655
331,95.78,J000297,R000586,Evan Jenkins,RepEvanJenkins,R,Jim Renacci,RepJimRenacci,R,1,1,0,1,3.0275866712579607
332,93.22,J000297,R000597,Evan Jenkins,RepEvanJenkins,R,Tom Rice,RepTomRice,R,1,1,0,0,4.2169954283228055
333,92.97,J000297,R000591,Evan Jenkins,RepEvanJenkins,R,Martha Roby,RepMarthaRoby,R,0,0,0,0,7.95415143951236
334,93.18,J000297,R000582,Evan Jenkins,RepEvanJenkins,R,Phil Roe,DrPhilRoe,R,1,0,0,0,2.3905969423922184
335,92.88,J000297,R000395,Evan Jenkins,RepEvanJenkins,R,Harold Rogers,RepHalRogers,R,1,0,0,1,2.406770469584291
336,95.24,J000297,R000575,Evan Jenkins,RepEvanJenkins,R,Mike Rogers,RepMikeRogersAL,R,1,1,0,0,6.613797251564603
338,94.21,J000297,R000592,Evan Jenkins,RepEvanJenkins,R,Todd Rokita,ToddRokita,R,1,1,0,0,6.147621269073907
339,92.26,J000297,R000607,Evan Jenkins,RepEvanJenkins,R,Francis Rooney,RepRooney,R,1,1,0,0,11.55618020247057
340,92.46,J000297,R000583,Evan Jenkins,RepEvanJenkins,R,Tom Rooney,TomRooney,R,1,0,0,0,10.758081735888206
341,89.41,J000297,R000435,Evan Jenkins,RepEvanJenkins,R,Ileana Ros-Lehtinen,RosLehtinen,R,0,1,0,0,12.319875844366354
342,94.79,J000297,R000580,Evan Jenkins,RepEvanJenkins,R,Peter Roskam,PeterRoskam,R,1,1,0,0,8.063283712540686
343,95.1,J000297,R000593,Evan Jenkins,RepEvanJenkins,R,Dennis Ross,RepDennisRoss,R,1,1,0,0,9.826032115436668
344,92.48,J000297,R000598,Evan Jenkins,RepEvanJenkins,R,Keith Rothfus,KeithRothfus,R,1,1,0,1,2.9692527558692547
345,95.27,J000297,R000603,Evan Jenkins,RepEvanJenkins,R,David Rouzer,RepDavidRouzer,R,1,0,0,0,4.455667210438121
346,91.53,J000297,R000487,Evan Jenkins,RepEvanJenkins,R,Edward Royce,RepEdRoyce,R,1,1,0,0,36.86632135729916
347,88.97,J000297,R000604,Evan Jenkins,RepEvanJenkins,R,Steve Russell,RepRussell,R,1,1,0,0,16.023007021648482
348,94.19,J000297,R000609,Evan Jenkins,RepEvanJenkins,R,John Rutherford,RepRutherfordFL,R,1,1,0,0,7.661343457698401
349,95.45,J000297,R000570,Evan Jenkins,RepEvanJenkins,R,Paul Ryan,SpeakerRyan,R,1,1,0,0,8.586520681918655
350,84.39,J000297,S000051,Evan Jenkins,RepEvanJenkins,R,Mark Sanford,RepSanfordSC,R,1,1,0,0,5.325419024987043
351,94.09,J000297,S001176,Evan Jenkins,RepEvanJenkins,R,Steve Scalise,SteveScalise,R,1,1,0,0,12.122941762583173
352,90.26,J000297,S001183,Evan Jenkins,RepEvanJenkins,R,David Schweikert,RepDavid,R,1,1,0,0,30.996197821855365
353,93.04,J000297,S001189,Evan Jenkins,RepEvanJenkins,R,Austin Scott,AustinScottGA08,R,1,1,0,0,6.6104136391154515
354,90.11,J000297,S000244,Evan Jenkins,RepEvanJenkins,R,F. Sensenbrenner,JimPressOffice,R,1,0,0,0,8.995177123113322
355,92.43,J000297,S000250,Evan Jenkins,RepEvanJenkins,R,Pete Sessions,PeteSessions,R,1,1,0,0,16.266030345439802
356,92.43,J000297,S000364,Evan Jenkins,RepEvanJenkins,R,John Shimkus,RepShimkus,R,1,1,0,0,7.295697358263895
357,92.23,J000297,S001154,Evan Jenkins,RepEvanJenkins,R,Bill Shuster,RepBillShuster,R,1,1,0,1,3.315675236792817
358,92.98,J000297,S001148,Evan Jenkins,RepEvanJenkins,R,Mike Simpson,CongMikeSimpson,R,1,0,0,0,32.626512297600215
359,85.28,J000297,S000522,Evan Jenkins,RepEvanJenkins,R,Christopher Smith,RepChrisSmith,R,1,1,0,0,7.21267016172197
360,94.05,J000297,S001195,Evan Jenkins,RepEvanJenkins,R,Jason Smith,RepJasonSmith,R,1,0,0,0,9.765085981791913
361,92.45,J000297,S000583,Evan Jenkins,RepEvanJenkins,R,Lamar Smith,LamarSmithTX21,R,1,0,0,0,19.470823093898343
362,92.52,J000297,S001172,Evan Jenkins,RepEvanJenkins,R,Adrian Smith,RepAdrianSmith,R,1,0,0,0,19.363630419746602
363,93.95,J000297,S001199,Evan Jenkins,RepEvanJenkins,R,Lloyd Smucker,RepSmucker,R,1,1,0,1,5.389313605084414
364,89.2,J000297,S001196,Evan Jenkins,RepEvanJenkins,R,Elise Stefanik,RepStefanik,R,0,0,0,0,8.982768672683287
365,92.4,J000297,S001192,Evan Jenkins,RepEvanJenkins,R,Chris Stewart,RepChrisStewart,R,1,1,0,0,31.3736533345834
366,96.53,J000297,S001187,Evan Jenkins,RepEvanJenkins,R,Steve Stivers,RepSteveStivers,R,1,1,0,1,2.2188399400165144
367,92.65,J000297,T000477,Evan Jenkins,RepEvanJenkins,R,Scott Taylor,RepScottTaylor,R,1,0,0,1,5.318689267013911
368,95.87,J000297,T000478,Evan Jenkins,RepEvanJenkins,R,Claudia Tenney,RepTenney,R,0,1,0,0,7.382376939424063
369,96.22,J000297,T000467,Evan Jenkins,RepEvanJenkins,R,Glenn Thompson,CongressmanGT,R,1,1,0,1,4.285999662932927
370,93.51,J000297,T000238,Evan Jenkins,RepEvanJenkins,R,William Thornberry,MacTXPress,R,1,1,0,0,19.674551639868923
371,96.8,J000297,T000470,Evan Jenkins,RepEvanJenkins,R,Scott Tipton,RepTipton,R,1,1,0,0,26.05175147583373
372,93.0,J000297,T000475,Evan Jenkins,RepEvanJenkins,R,Dave Trott,repdavetrott,R,1,1,0,0,5.068891882886186
373,95.73,J000297,T000463,Evan Jenkins,RepEvanJenkins,R,Michael Turner,RepMikeTurner,R,1,1,0,1,3.2448248190550717
374,94.44,J000297,U000031,Evan Jenkins,RepEvanJenkins,R,Fred Upton,RepFredUpton,R,1,1,0,0,6.300118152584711
375,96.41,J000297,V000129,Evan Jenkins,RepEvanJenkins,R,David Valadao,RepDavidValadao,R,1,0,0,0,38.700843760381524
376,92.66,J000297,W000812,Evan Jenkins,RepEvanJenkins,R,Ann Wagner,RepAnnWagner,R,0,1,0,0,9.35609380145167
377,96.13,J000297,W000798,Evan Jenkins,RepEvanJenkins,R,Tim Walberg,RepWalberg,R,1,0,0,0,5.16617000113109
378,93.29,J000297,W000791,Evan Jenkins,RepEvanJenkins,R,Greg Walden,RepGregWalden,R,1,1,0,0,38.800616105222396
379,91.72,J000297,W000819,Evan Jenkins,RepEvanJenkins,R,Mark Walker,RepMarkWalker,R,1,1,0,0,2.6259187309508545
380,92.8,J000297,W000813,Evan Jenkins,RepEvanJenkins,R,Jackie Walorski,RepWalorski,R,0,1,0,0,5.992668223087582
381,91.92,J000297,W000820,Evan Jenkins,RepEvanJenkins,R,Mimi Walters,RepMimiWalters,R,0,1,0,0,36.72473815804962
382,94.29,J000297,W000814,Evan Jenkins,RepEvanJenkins,R,Randy Weber,TXRandy14,R,1,1,0,0,16.150292724624144
383,91.1,J000297,W000806,Evan Jenkins,RepEvanJenkins,R,Daniel Webster,RepWebster,R,1,0,0,0,9.255060616026675
384,93.55,J000297,W000815,Evan Jenkins,RepEvanJenkins,R,Brad Wenstrup,RepBradWenstrup,R,1,1,0,1,2.580666853844248
385,92.61,J000297,W000821,Evan Jenkins,RepEvanJenkins,R,Bruce Westerman,RepWesterman,R,1,1,0,0,12.591746285370073
386,91.64,J000297,W000816,Evan Jenkins,RepEvanJenkins,R,Roger Williams,RepRWilliams,R,1,0,0,0,17.838621335689307
387,92.95,J000297,W000795,Evan Jenkins,RepEvanJenkins,R,Joe Wilson,RepJoeWilson,R,1,0,0,0,4.3596966307371225
388,92.66,J000297,W000804,Evan Jenkins,RepEvanJenkins,R,Robert Wittman,RobWittman,R,1,1,0,1,4.147498613748374
389,92.75,J000297,W000809,Evan Jenkins,RepEvanJenkins,R,Steve Womack,Rep_SteveWomack,R,1,1,0,0,12.559882278407764
390,94.66,J000297,W000810,Evan Jenkins,RepEvanJenkins,R,Rob Woodall,RepRobWoodall,R,1,1,0,0,4.893289825557326
391,95.62,J000297,Y000063,Evan Jenkins,RepEvanJenkins,R,Kevin Yoder,RepKevinYoder,R,1,0,0,0,13.624557073941796
392,92.41,J000297,Y000065,Evan Jenkins,RepEvanJenkins,R,Ted Yoho,RepTedYoho,R,1,1,0,0,8.357693873976793
393,91.46,J000297,Y000066,Evan Jenkins,RepEvanJenkins,R,David Young,RepDavidYoung,R,1,1,0,0,13.81765562921924
394,94.46,J000297,Y000033,Evan Jenkins,RepEvanJenkins,R,Don Young,RepDonYoung,R,1,0,0,0,75.71001860472353
395,91.87,J000297,Z000017,Evan Jenkins,RepEvanJenkins,R,Lee Zeldin,RepLeeZeldin,R,1,0,0,0,9.004630478359198
396,92.33,J000290,J000299,Lynn Jenkins,RepLynnJenkins,R,Mike Johnson,RepMikeJohnson,R,0,1,0,0,7.059778793032849
397,97.58,J000290,J000292,Lynn Jenkins,RepLynnJenkins,R,Bill Johnson,RepBillJohnson,R,0,1,0,0,13.940895711967144
398,92.72,J000290,J000174,Lynn Jenkins,RepLynnJenkins,R,Sam Johnson,SamsPressShop,R,0,0,0,0,5.458675471397211
399,62.45,J000290,J000255,Lynn Jenkins,RepLynnJenkins,R,Walter Jones,RepWalterJones,R,0,0,0,0,18.874783796754944
400,94.43,J000290,J000289,Lynn Jenkins,RepLynnJenkins,R,Jim Jordan,Jim_Jordan,R,0,1,0,0,12.164984308618276
401,94.46,J000290,J000295,Lynn Jenkins,RepLynnJenkins,R,Dave Joyce,RepDaveJoyce,R,0,1,0,0,14.751148110891464
402,90.61,J000290,K000386,Lynn Jenkins,RepLynnJenkins,R,John Katko,RepJohnKatko,R,0,1,0,0,19.444978983324344
403,93.97,J000290,K000388,Lynn Jenkins,RepLynnJenkins,R,Trent Kelly,reptrentkelly,R,0,1,0,0,7.729656138212586
404,92.56,J000290,K000376,Lynn Jenkins,RepLynnJenkins,R,Mike Kelly,MikeKellyPA,R,0,0,0,0,15.701771978961332
405,89.31,J000290,K000210,Lynn Jenkins,RepLynnJenkins,R,Peter King,RepPeteKing,R,0,0,0,0,22.26173052274251
406,91.96,J000290,K000362,Lynn Jenkins,RepLynnJenkins,R,Steve King,SteveKingIA,R,0,0,0,0,4.214302317808001
407,95.22,J000290,K000378,Lynn Jenkins,RepLynnJenkins,R,Adam Kinzinger,RepKinzinger,R,0,0,0,0,7.243919408810173
408,96.34,J000290,K000387,Lynn Jenkins,RepLynnJenkins,R,Steve Knight,SteveKnight25,R,0,1,0,0,23.179307973873467
409,93.66,J000290,K000392,Lynn Jenkins,RepLynnJenkins,R,David Kustoff,repdavidkustoff,R,0,1,0,0,6.857822030003363
410,90.27,J000290,L000573,Lynn Jenkins,RepLynnJenkins,R,Raúl Labrador,Raul_Labrador,R,0,1,0,0,21.714858093720242
411,96.69,J000290,L000585,Lynn Jenkins,RepLynnJenkins,R,Darin LaHood,RepLaHood,R,0,1,0,0,5.635471775626942
412,93.27,J000290,L000578,Lynn Jenkins,RepLynnJenkins,R,Doug LaMalfa,RepLaMalfa,R,0,1,0,0,26.171115077985025
413,92.53,J000290,L000564,Lynn Jenkins,RepLynnJenkins,R,Doug Lamborn,RepDLamborn,R,0,0,0,1,9.908832519792929
414,90.8,J000290,L000567,Lynn Jenkins,RepLynnJenkins,R,Leonard Lance,RepLanceNJ7,R,0,0,0,0,20.756330767874324
415,94.9,J000290,L000566,Lynn Jenkins,RepLynnJenkins,R,Robert Latta,BobLatta,R,0,1,0,0,11.701404115957056
417,92.05,J000290,L000587,Lynn Jenkins,RepLynnJenkins,R,Jason Lewis,RepJasonLewis,R,0,1,0,0,6.5338411891159
418,88.22,J000290,L000554,Lynn Jenkins,RepLynnJenkins,R,Frank LoBiondo,RepLoBiondo,R,0,0,0,0,20.575763329075205
419,94.46,J000290,L000576,Lynn Jenkins,RepLynnJenkins,R,Billy Long,USRepLong,R,0,1,0,1,2.294476432210076
420,93.29,J000290,L000583,Lynn Jenkins,RepLynnJenkins,R,Barry Loudermilk,RepLoudermilk,R,0,1,0,0,11.608276485450098
421,94.17,J000290,L000584,Lynn Jenkins,RepLynnJenkins,R,Mia Love,repmialove,R,1,0,0,0,16.47406944961364
422,93.02,J000290,L000491,Lynn Jenkins,RepLynnJenkins,R,Frank Lucas,RepFrankLucas,R,0,1,0,1,4.145654027088737
423,92.9,J000290,L000569,Lynn Jenkins,RepLynnJenkins,R,Blaine Luetkemeyer,RepBlainePress,R,0,0,0,1,3.881181434783569
